id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Sum1;Sum2,,
3159;Smith Communications Inc.;1920 Sunnyside Ave.;47;3;04/07/1994 06:33;2006-01-25 22:26:40.000;35027;52672.2576,,
3160;Air Barbados;3062 Lindenwood Ln.;26;27;04/06/2000 00:20;1970-10-19 17:00:00.000;41808;83600.4082,,
3161;Maintence Services of Maine;1859 Green Bay Rd.;11;18;26/04/1977 11:53;1994-04-13 02:20:00.000;66700;85602.4802,,
3162;Air India;313 Grove Ave.;35;48;13/09/1985 12:47;1982-09-22 00:46:40.000;56570;19108.5000,,
3163;Acturial Enterprises Ltd.;643 De Temple Rd.;20;29;26/12/2000 03:07;2000-12-31 06:00:00.000;60654;1264.4402,,
3164;Jay's Cabinet Company;201-C Frontage Rd.;21;20;31/07/1996 09:00;2000-09-06 11:00:00.000;45441;68050.6240,,
3165;Metro Appliance Service;430 Oakland Drive;11;16;09/03/1972 03:33;1972-10-27 19:53:20.000;27224;64468.7856,,
3166;Nina's Snow Plowing;512 Hill;9;37;14/03/2002 20:53;2004-08-26 07:00:00.000;80443;7688.4276,,
3167;Schmidt Denists;600 Central Ave;11;31;28/03/1986 13:20;2002-12-16 19:34:56.000;22990;82470.4280,,
3168;Venturi Discount Drugs;120 high St.;45;47;06/02/1994 09:35;2000-05-15 15:13:20.000;44760;34750.6400,,
3169;Brand Y Creative Services;1701 W. Mellody Rd.;24;26;14/12/1996 01:35;2007-06-17 18:06:40.000;82900;44300.3934,,
3170;Parkway Auto Body;1101 Deerfield Place;45;11;01/03/1978 11:33;2002-03-21 08:40:00.000;23536;48925.3152,,
3171;Ebert Music Center;1450 Harding Ave.;48;35;03/08/1993 07:40;1999-08-07 05:26:40.000;70880;34560.4643,,
3172;Brand Y Creative Services;839 Burton Ave;22;20;09/06/1985 22:20;2001-04-30 07:40:00.000;86612;41590.9908,,
3173;Nyman Interior Design;1155 Ridgewood Drive;10;21;04/04/1983 10:27;1972-09-08 20:08:16.000;9134.;97282.2680,,
3174;Chicagoland Cleaners;865 Old Tall Tree Lane;37;11;16/09/2006 22:20;1971-07-30 23:13:20.000;53904;41152.3479,,
3175;Camp Oconomowoc;3478 Bryn Mawr St.;31;9;27/05/1974 16:20;1982-04-19 01:21:36.000;81764;10142.8815,,
3176;Derbin Contracting Services;1777 balsamic Ave.;1;11;20/09/1983 11:00;1980-01-11 00:53:20.000;23544;10058.8568,,
3177;Pac Builders;726 White Oaks Ave.;47;45;25/02/1978 04:02;2002-03-07 13:08:16.000;28688;44704.7350,,
3178;Dean Grant Buick and Crysler;266 Green Bay Rd.;47;24;27/11/1985 08:15;1982-07-22 05:26:40.000;58400;94757.6640,,
3179;Lake Shore Beaches;2870 Skokie Rd.;18;45;10/11/1978 15:33;2003-04-07 11:26:40.000;17656;25714.1886,,
3180;Hi-Land Art & Frame;785 Highland place;4;48;14/08/1986 11:40;2007-02-01 22:01:36.000;4798.;18241.9528,,
3181;Schnitzer Denist College;1907 S. Prospect Ave.;21;22;17/11/1983 14:28;2000-11-11 00:14:56.000;87125;35502.5650,,
3182;Dean Grant Buick and Crysler;302-A Crestwood Village Rd.;24;10;16/05/2002 17:42;2006-06-29 02:46:40.000;2258.;87076.8418,,
3183;Air India;456 Grossman Ln.;49;37;02/05/2002 20:22;2000-04-23 15:26:40.000;12812;9956.7939,,
3184;Lambert & Locke Legal Services;302-A Crestwood Village Rd.;1;31;25/08/2001 06:08;1987-12-14 17:06:40.000;77790;63225.4824,,
3185;Nirabi Auto Service;225 Jeffrys Place;27;1;21/11/1989 14:00;1982-09-03 12:20:00.000;34630;98138.9807,,
3186;Mac Computer Warehouse;1633 McGovern place;41;47;15/03/2005 10:27;1990-09-30 14:06:40.000;20030;92428.1952,,
3187;Lidhal design Corp.;1233 Arbor Rd.;50;47;17/03/2003 02:15;1986-08-19 19:26:40.000;31534;88446.2784,,
3188;Futoons Cartoons Emporium;1975 elmwood Circle;1;18;10/11/1974 14:55;2001-06-15 15:41:36.000;88156;82226.8128,,
3189;Mail Boxes Et. Al.;1575 Oak Ave.  Apt. 2C;10;4;13/08/1992 18:35;1993-08-04 11:26:40.000;5371.;77095.6284,,
3190;Glassman & Stone;5518 Madison St.;44;21;05/06/1978 14:07;1994-07-21 15:13:20.000;27968;5268.6300,,
3191;Energy Source Diet Centers;2936 Arlington Ave.;47;24;01/04/1970 06:40;2006-08-20 19:53:20.000;32276;83304.7163,,
3192;Chicagoland Cleaners;1235 Easton Rd.;16;49;10/07/1997 03:00;1993-03-14 16:41:36.000;83267;14600.0888,,
3193;Schmidt Denists;2032 Northbrook Ct.;7;1;29/08/1974 17:55;1993-01-20 10:54:56.000;94245;61760.3163,,
3194;Corbins, Rodriguez, & Savocchi;430 Oakland Drive;36;27;14/02/2001 11:07;2004-04-19 12:54:56.000;28351;51649.0630
3195;Air France;244 Briar Ln;22;41;01/09/2000 10:20;1985-12-08 03:20:00.000;57216;11036.1128,,
3196;Highland Heights Gift Shop;3901 Chester Ave. Apt. 3C;6;50;25/10/2004 02:22;2000-05-11 00:34:56.000;87606;91475.6926,,
3197;Michael Montgomery Hair Saloon;4763 Blackhawk Rd.;14;1;14/08/1974 16:48;1974-08-24 19:13:20.000;5438.;97155.8484,,
3198;Nina's Snow Plowing;1875 Roger Williams Ave.;11;10;12/03/1985 18:27;2006-07-04 12:34:56.000;82805;17787.4704,,
3199;Flinn Mosquito and Pest Contro;1575 Oak Ave.  Apt. 2C;31;44;16/04/2003 14:33;2000-07-28 17:28:16.000;86238;59110.0707,,
3200;Gordon & Son Brockerage Ltd.;210 Cresant Rd.;27;47;11/09/2005 20:35;1987-11-24 04:41:36.000;60635;3204.0232,,
3201;Woodworks Co.;210 Cresant Rd.;25;16;02/07/2000 13:53;2000-04-18 10:46:40.000;89858;76836.3464,,
3202;Lidhal design Corp.;872 Virginia Rd.;43;7;29/06/1998 07:00;2006-10-15 00:08:16.000;40000;94480.7942,,
3203;Johnson, Erico & Co CPA's;456 Groverland Ave.;1;36;11/11/2001 17:33;2002-12-30 09:06:40.000;45340;99916.5323,
3204;Lake Shore Publishing;785 Highland place;35;22;17/02/1992 11:48;1982-06-26 01:40:00.000;43400;61040.8208,,
3205;Schnitzer Denist College;1858 Balsam Way;48;6;10/09/2000 21:42;2006-01-28 16:54:56.000;12144;11894.4040,,
3206;Air France;12 Walker Ave.;34;14;21/12/1972 15:33;1970-11-17 03:20:00.000;41418;64112.4296,,
3207;Masterlands Cleaning;937 Judson Ave.;32;11;07/04/2000 19:07;1974-12-20 19:33:20.000;20999;12748.6285,,
3208;AA Advertising;550 Sheridan;4;31;25/01/2001 08:53;1975-10-30 18:54:56.000;8600.;3700.9444,,
3209;Vecot Inc.;4259 W. Lake Ave.;50;27;19/08/2006 01:00;1996-07-24 10:20:00.000;32224;35475.3752,,
3210;Marcy Elaine Bakery;616 Cobblestone Cir.;32;25;17/05/2004 05:15;2000-02-22 01:20:00.000;81048;6665.4210,,
3211;Lake Shore Beaches;1770 first St.;23;43;18/03/1977 10:02;1978-12-24 15:06:40.000;57641;57200.9330,,
3212;Green Bay Travel Services;1486 Oakwood;35;1;17/10/1992 23:13;1980-09-05 01:00:00.000;15276;75118.6410,,
3213;Cosmo Skin Care Center;965 Marion Place Apt. 65C;3;35;29/07/1971 10:22;1985-03-11 14:40:00.000;94840;1417.1670,,
3214;Terrinni & Son Auto and Truck;1920 Sunnyside Ave.;12;48;09/12/1985 07:07;2001-01-24 01:33:20.000;9594.;18368.7208,,
3215;Marks, Marks, and Kaplan Ltd.;456 Groverland Ave.;37;34;06/03/2001 00:55;2005-07-24 13:54:56.000;61557;58188.1016
3216;Nel Video Productions;1436 Waverly Rd.;10;32;25/08/2001 05:13;2005-11-28 01:46:40.000;83420;18087.1602,,
3217;Masterlands Cleaning;770 Exmoor Rd.;21;4;27/11/1975 22:40;1975-08-11 04:33:20.000;99714;52700.0480,,
3218;Lee Stairworks and Carpentry,;2267 Anderson Lane;41;50;22/12/1978 18:40;1996-06-18 02:06:40.000;26450;3285.7444,
3219;North Shore Appliance Service;970 Vilas Circle;11;32;29/05/2002 20:20;1994-03-03 02:00:00.000;912.5;2284.7755,,
3220;Dapper's Antiques;54 Lakeview Terrace;14;23;22/07/2004 04:35;2000-02-27 10:40:00.000;9428.;48564.3405,,
3221;Deer Lake Inn;367Bluebird Terr.;23;35;10/03/1982 16:55;1972-10-19 08:21:36.000;75860;7216.8380,,
3222;Metro Appliance Service;218 Oakridge Ave.;15;3;18/07/1970 15:40;2001-08-19 17:54:56.000;21702;7628.0954,,
3223;Doll House Rock;643 De Temple Rd.;25;12;22/06/2000 01:40;1971-09-10 06:08:16.000;38089;62520.7454,,
3224;Venturi Discount Drugs;662 Lyons Circle;2;37;25/05/2001 18:47;1978-11-17 05:08:16.000;45472;78414.4487,,
3225;Glassman & Stone;1795 Lake Cook Rd.;32;10;26/02/2000 18:53;2001-01-19 14:54:56.000;68044;55960.7596,,
3226;Chands CPA;1799 Rosemary Way;12;21;31/10/2003 02:28;1992-07-20 11:14:56.000;313.9;96028.7676,,
3227;American Deli Workers Union;4259 W. Lake Ave.;24;41;08/11/2006 00:27;1978-04-27 04:40:00.000;54740;92976.7892,,
3228;Gourmet the Frog;12 Skokie Valley Rd.;38;11;02/08/2000 08:07;2000-03-12 22:26:40.000;90308;63886.1406,,
3229;Nirabi Auto Service;2148 Eastview Dr.;14;14;02/09/2000 23:40;1990-08-05 04:34:56.000;54194;68368.7883,,
3230;Toggle & Myerson Ltd;4763 Blackhawk Rd.;17;23;29/10/2000 09:55;2000-09-29 05:00:00.000;89224;15464.8713,,
3231;Michael Montgomery Hair Saloon;512 Hill;5;15;01/10/1998 01:00;1971-10-20 18:21:36.000;9020.;66400.0320,,
3232;K L Consulting;2600 Winsor Mall;32;25;24/02/2007 06:53;2001-04-23 05:26:40.000;37123;13574.0520,,
3233;Cradle the Call;456 Grossman Ln.;1;2;07/02/1987 12:40;1982-06-02 11:00:00.000;13346;45096.2481,,
3234;Percy Photography;1658 Second St.;2;32;23/11/2005 01:35;1975-03-14 03:33:20.000;10664;44856.9030,,
3235;Masterlands Cleaning;673 Calais Drive;37;12;12/10/1978 01:27;1990-07-24 23:53:20.000;48482;20600.9798,,
3236;Innman Paint and Glass;1957 Huntington Ave.;37;24;26/09/1972 04:48;1983-07-17 23:01:36.000;2810.;88400.4790,,
3237;Park District Of America;969 Saxony Drive;14;38;04/10/1989 19:02;2000-12-22 20:54:56.000;36000;83438.6956,,
3238;North Shore Appliance Service;550 Sheridan;39;14;18/08/2000 13:28;2001-10-28 23:46:40.000;99568;2241.8800,,
3239;Meonits & Mogogni Inc.;628 Orwenstensia;16;17;13/08/1990 16:07;2006-08-31 09:28:16.000;98861;82850.1056,,
3240;Crossroads Construction, Inc.;425 Lake Ave.;22;5;17/09/2006 14:33;1990-10-13 07:40:00.000;49820;98352.1782,
3241;Venturi Discount Drugs;241 Callan Rd.;11;32;06/10/1997 02:07;1999-07-27 19:26:40.000;67368;58075.5076,,
3242;Shaggy's Grooming Services;1436 Waverly Rd.;1;1;14/06/1980 04:07;1972-02-14 07:20:00.000;87808;37600.1202,,
3243;Pac Builders;1535 Knollwood Drive;21;2;28/10/1993 10:20;1992-01-23 00:41:36.000;58880;55315.8860,,
3244;Gordon & Son Brockerage Ltd.;3150 Skokie Valley Rd.;1;37;22/10/2000 08:33;1990-08-11 19:40:00.000;53099;7275.0840,,
3245;Ebert Music Center;1450 Harding Ave.;22;37;04/06/2001 17:40;2001-03-07 13:46:40.000;60470;71867.3012,,
3246;Pasifico Inc.;2510 Crain;12;14;03/03/2006 06:28;1980-01-13 16:01:36.000;80490;63334.9576,,
3247;Morton Roofing and Siding;430 Oakland Drive;10;39;09/05/1970 19:55;2005-07-31 09:53:20.000;12214;56120.3510,,
3248;Mail Boxes Et. Al.;1619 Judson Ave. Apt #34B;48;16;04/09/2005 15:00;2006-05-23 01:53:20.000;97644;60740.6336,,
3249;Salt & Pepper Catering Service;581 Hill St. Apt. 234;30;22;07/12/2003 06:28;1994-09-28 14:46:40.000;95981;79229.0048,,
3250;Air Indonesia;1547 Knolwood Rd.;1;11;11/04/1974 15:48;1989-05-06 04:08:16.000;58708;77977.7800,,
3251;North West Gas Co.;1337 Cavell Ave.;43;1;07/01/2000 04:15;1993-04-06 02:33:20.000;55789;70159.5292,,
3252;Glassman & Stone;2220 Grant Blvd.;14;21;24/07/1989 06:07;2000-07-18 12:08:16.000;94583;57845.9375,,
3253;Green Shoes Corp.;2632 Prarie Ln.;16;1;08/01/1996 18:55;1970-12-28 19:20:00.000;33186;41016.3114,,
3254;Palmer Golf Supplies;614 green bay Rd.;1;22;30/08/2007 19:53;1985-02-16 00:00:00.000;75608;92092.2700,,
3255;Crosstracks Car Wash;1287 Glencoe Ave.;32;12;12/01/2001 08:40;1992-09-02 19:53:20.000;10276;76840.4272,,
3256;Pasifico Inc.;1770 first St.;27;10;18/04/1994 21:13;1974-01-29 02:53:20.000;18887;46944.0004,,
3257;Crosstracks Car Wash;313 Grove Ave.;3;48;21/10/2000 14:20;1996-09-29 21:01:36.000;99450;24574.5960,,
3258;Cradle the Call;355 Golf Rd.;25;30;14/03/1987 22:40;2000-07-08 22:20:00.000;13538;39760.1938,,
3259;Highland Lanes;1482 Concorde Circle;8;1;07/04/1990 15:53;2005-08-26 15:41:36.000;32613;58646.4445,,
3260;P K M Packaging Supply;1547 Knolwood Rd.;38;43;06/06/1983 16:07;2006-10-08 13:01:36.000;62831;14281.6658,,
3261;Meonits & Mogogni Inc.;2024 St.Johns Ave.;6;14;24/06/2002 09:15;2006-01-12 01:06:40.000;91596;49492.0531,,
3262;Green Bay Travel Services;22 Clay rd.;24;16;27/08/2000 19:42;2003-10-26 14:28:16.000;80270;94611.3450,,
3263;Ebert Music Center;2922 Twin Oaks Drive;20;1;19/01/2003 21:20;2006-12-11 12:53:20.000;45075;9204.5174,,
3264;Metro Appliance Service;1547 Knolwood Rd.;6;32;03/10/2004 15:00;2005-05-17 07:01:36.000;31112;67230.0318,,
3265;Marks, Marks, and Kaplan Ltd.;1185 County line Rd.;20;27;07/01/1975 11:48;2003-06-13 02:21:36.000;98992;27400.0683
3266;First National Bank of Ottowa;662 Lyons Circle;2;3;22/08/2004 19:40;2004-02-02 05:33:20.000;30351;79177.6592,,
3267;Gilbert Co.;2267 Anderson Lane;31;25;28/03/2001 09:47;2004-12-14 23:34:56.000;32000;43479.4954,,
3268;Air Barbados;614 green bay Rd.;5;8;02/10/2001 19:53;2000-01-25 11:33:20.000;66124;32828.7970,,
3269;Esmarda Chemical Manufacturers;839 Burton Ave;30;38;09/11/2001 14:28;2004-08-12 09:40:00.000;60840;98438.2248,,
3270;Lee Stairworks and Carpentry,;1954 First St.;1;6;01/05/1972 01:15;2000-04-06 17:33:20.000;31732;54395.7112,
3271;Meonits & Mogogni Inc.;1535 Knollwood Drive;11;24;20/08/2000 21:02;2006-08-23 03:26:40.000;9548.;33325.2488,,
3272;Glenn Oaks Office Supplies;3478 Bryn Mawr St.;22;20;04/07/1993 16:33;2007-12-28 18:41:36.000;94042;49542.1935,,
3273;Kapp Camera and Video;669 Kikaid;45;6;07/06/1971 17:27;2006-08-17 04:33:20.000;16028;64093.5692,,
3274;Pasifico Inc.;965 Marion Place Apt. 65C;27;20;27/12/2001 17:07;1993-02-05 08:13:20.000;60050;55529.8680,,
3275;Nina's Snow Plowing;21 Lakeview Terrace #2312;21;2;21/09/1970 11:13;1978-01-11 20:53:20.000;64645;75536.3319,,
3276;Perimeter Security Consultants;3150 Skokie Valley Rd.;7;31;27/05/1982 07:02;2002-06-27 20:34:56.000;76115;91460.8384,,
3277;Froggy's Gourmet Catering;1859 Green Bay Rd.;24;5;18/08/2000 13:00;1983-04-24 20:20:00.000;49930;21070.5800,,
3278;Car Suite Cleaners;1486 Old Deerfield Rd.;34;30;02/09/1982 08:33;1985-04-24 21:48:16.000;54930;76504.2868,,
3279;DBN Bank;465 Stratford Rd.;47;1;18/01/1977 09:22;2006-11-07 07:46:40.000;38640;52752.4972,,
3280;Quad City Cleaning;616 Cobblestone Cir.;34;11;12/03/1974 06:00;2000-08-04 02:06:40.000;64836;61338.7384,,
3281;Masterlands Cleaning;1065 Hillcrest Circle;15;22;08/04/1997 12:47;1996-01-09 15:06:40.000;13443;81445.9970,,
3282;John G. Hartling Ltd.;430 Oakland Drive;41;45;28/10/1972 23:40;1970-10-05 08:33:20.000;95584;29114.1280,,
3283;Funnyface Amusement Games;313 Grove Ave.;41;27;08/02/2005 06:00;2001-02-05 19:06:40.000;66436;54376.9897,,
3284;Griffith Paving and Sealcoatin;671 Blackstone Ave.;47;21;27/09/1990 10:22;2002-04-22 19:26:40.000;41600;78598.8468,,
3285;Green Bay Travel Services;35 Glenlake Dr.;17;7;22/06/2000 20:22;2003-01-14 21:08:16.000;4047.;31961.8573,,
3286;Highland Woods City Hall;770 Exmoor Rd.;20;24;20/02/2003 22:02;2003-10-28 22:01:36.000;98808;40876.4080,,
3287;Michael Montgomery Hair Saloon;242 Ashland Ave.;35;34;29/03/2003 22:55;1992-12-08 07:33:20.000;46450;53120.7582,,
3288;North Shore Appliance Service;3344 Beachwood Ln.;44;47;24/04/1977 04:20;2002-09-02 05:00:00.000;39705;94880.0160,,
3289;Innman Paint and Glass;1337 Cavell Ave.;20;34;02/07/1974 13:27;1977-07-05 06:08:16.000;6166.;23804.1024,,
3290;Glassman & Stone;3100 Trailer Way;21;15;12/07/1972 04:33;2007-10-11 02:48:16.000;9882.;20233.2570,,
3291;Air Indonesia;38976 Forest View Rd.;4;41;23/02/1989 01:20;2000-05-28 03:53:20.000;50249;78112.6170,,
3292;Corbins, Rodriguez, & Savocchi;139 Bay Colony Dr.;35;41;07/02/2003 09:47;2004-09-22 01:13:20.000;68500;22736.1750
3293;Glenwood Credit Union;865 Old Tall Tree Lane;38;47;09/03/2004 06:00;1990-11-03 02:40:00.000;70504;30148.6918,,
3294;Lickmen Restoration;1954 First St.;25;17;09/04/1980 03:47;1974-12-24 23:33:20.000;4432.;29515.8900,,
3295;Energy Source Diet Centers;1 Twin Oaks Place;29;20;02/04/1970 10:27;1993-01-13 04:40:00.000;7600.;94496.8810,,
3296;Crossroads Construction, Inc.;1954 First St.;38;35;20/01/1985 00:02;1982-08-26 09:53:20.000;29871;41886.7958,
3297;Hoffman Printing Center;3181 Barkwood Ct.;20;44;11/07/1993 15:13;2002-12-17 04:40:00.000;59216;36440.3460,,
3298;Smith Communications Inc.;1715 Chicago Ave.;35;20;11/11/2005 00:02;2006-12-11 03:48:16.000;49348;99456.2270,,
3299;Bernhardt Ltd.;600 Central Ave;7;21;03/04/1987 14:53;1999-06-16 03:26:40.000;64708;40152.8505,,
3300;Doll House Rock;1770 first St.;42;4;31/08/1993 21:02;1998-12-04 19:33:20.000;45370;3552.9659,,
3301;Hart Corporation;120 high St.;41;35;03/12/1989 14:53;2005-03-12 06:41:36.000;71264;35986.3731,,
3302;North Shore Appliance Service;788 Tennyson Ave.;8;38;26/04/2005 11:02;1986-09-01 13:00:00.000;35460;33488.9144,,
3303;Bako Delicatessen;1975 elmwood Circle;27;25;16/03/1971 08:27;1985-08-31 19:13:20.000;12536;83939.8610,,
3304;Schnitzer Denist College;12 Walker Ave.;29;29;22/10/1990 13:53;2001-09-29 19:40:00.000;44630;59458.9440,,
3305;Lake Shore Publishing;175 beech St.;18;38;15/11/2006 10:13;1993-12-23 06:14:56.000;81838;24500.5512,,
3306;Marks, Marks, and Kaplan Ltd.;224  Highwood Ave.;9;20;16/01/2003 10:00;1986-06-23 09:40:00.000;99485;18310.0726
3307;Highland Heights Gift Shop;1619 Judson Ave. Apt #34B;3;35;18/07/2001 17:13;2000-05-28 01:40:00.000;73932;41595.7680,,
3308;Toggle & Myerson Ltd;970 Vilas Circle;42;7;05/02/1977 21:48;1971-02-25 03:20:00.000;3775.;23898.4835,,
3309;Tub's Furniture Store;35 Glenlake Dr.;28;42;03/12/1985 03:08;2005-05-05 14:33:20.000;61880;98997.0704,,
3310;Resnick DDS;1 Twin Oaks Place;50;41;26/05/1970 00:48;2004-10-27 22:20:00.000;22343;45153.5480,,
3311;Kapp Camera and Video;788 Tennyson Ave.;18;8;18/09/2000 03:00;1989-08-19 21:00:00.000;82532;52060.4539,,
3312;Salt & Pepper Catering Service;1799 Rosemary Way;39;27;25/12/2001 00:28;1985-06-04 03:26:40.000;86508;74655.6401,,
3313;Green Bay Travel Services;886 Yale Lane;39;29;29/01/1974 14:00;2001-02-09 17:34:56.000;84590;5728.4576,,
3314;Portugal, Liddy, & Son Ltd.;355 Golf Rd.;26;18;12/05/1978 14:22;1989-03-03 03:46:40.000;74052;35496.3304
3315;Percy Photography;1155 Ridgewood Drive;6;9;20/05/1996 03:40;2001-12-04 13:33:20.000;98050;61900.7936,,
3316;Woodworks Co.;1 Twin Oaks Place;35;3;31/08/1996 22:35;1994-02-11 09:46:40.000;81040;56871.9073,,
3317;Eva Galler Galleries Inc.;2644 Princeton Ln.;39;42;03/04/2005 15:33;2002-07-11 16:06:40.000;2853.;14120.3794,,
3318;George Lee Antiques;225 Jeffrys Place;50;28;13/08/1974 22:07;2001-05-26 19:00:00.000;21768;59472.7528,,
3319;Acturial Enterprises Ltd.;3487 Green Bay Rd.;47;50;03/12/2001 20:53;2004-09-19 01:00:00.000;31016;42732.7503,,
3320;Meonits & Mogogni Inc.;1287 Glencoe Ave.;37;18;15/04/1998 01:27;2006-03-16 05:06:40.000;20780;66429.9380,,
3321;Lambert & Locke Legal Services;600 Central Ave;33;39;30/06/1993 01:27;1996-05-13 16:06:40.000;58032;86900.1018,,
3322;Camp Stuff;1777 balsamic Ave.;34;39;11/07/2006 07:40;1983-08-29 18:48:16.000;73107;8040.4186,,
3323;Nirabi Auto Service;3385 University Ave.;6;26;06/06/2001 05:00;2003-03-06 19:21:36.000;2400.;54336.9200,,
3324;Doerner's Awnings and Canopies;662 Lyons Circle;26;6;06/07/1971 06:48;1983-09-08 10:06:40.000;42112;41593.8620,,
3325;Myles Building Consultants;2870 Skokie Rd.;38;35;01/06/1986 17:28;1998-12-27 23:06:40.000;94760;27164.1540,,
3326;Arthur M. Feildberg Galleries;1882 St. Johns;2;39;19/07/1992 07:28;2003-06-06 15:53:20.000;99530;16100.5396,,
3327;Yale Remins Temp Agency;1 Twin Oaks Place;4;50;16/12/2001 15:22;1971-03-11 08:14:56.000;98338;75444.9950,,
3328;Trapezoid Studios;970 Vilas Circle;36;47;19/06/2001 12:07;1978-04-05 12:28:16.000;19088;61594.3448,,
3329;Lickmen Restoration;1 Twin Oaks Place;25;37;09/11/2001 10:00;1978-06-05 03:00:00.000;14688;28835.5825,,
3330;Hibbard Road Suppliers;1155 Ridgewood Drive;40;33;27/08/1983 20:20;1992-04-10 18:34:56.000;50820;86055.6775,,
3331;North Park Lighting Galleries;1575 Oak Ave.  Apt. 2C;3;34;15/01/1982 07:22;1985-04-30 10:06:40.000;39728;93660.4262,,
3332;Cosmo Skin Care Center;632 Florence Dr.;45;6;30/05/1990 10:33;2004-12-08 00:54:56.000;43552;90060.3520,,
3333;Schnitzer Denist College;899 Harvard Ct;23;26;04/01/2006 18:40;2003-06-04 23:54:56.000;77820;36775.7792,,
3334;Lambert & Locke Legal Services;788 Tennyson Ave.;27;38;15/03/1982 08:02;1998-06-10 18:33:20.000;70024;65096.0640,,
3335;Mail Boxes Et. Al.;1550 Ridge Rd.;34;2;04/04/1994 23:53;1997-01-04 17:46:40.000;6500.;41320.1682,,
3336;Bernhardt Ltd.;1777 balsamic Ave.;9;4;28/11/2004 22:02;2000-03-03 11:20:00.000;34907;91588.2089,,
3337;Moveit Motercycle Service;865 Old Tall Tree Lane;9;36;28/04/1974 17:53;1971-03-19 10:41:36.000;56510;68540.9585,,
3338;Gilbert Co.;1831 Beverly Place #9D;31;25;18/05/1977 19:15;1985-01-02 07:46:40.000;1400.;18749.8476,,
3339;Elm Place Business Supplies;1270 Linden Ave.;46;40;03/12/1992 16:27;2000-03-08 07:48:16.000;46218;74102.9812,,
3340;Hart Corporation;1547 Vine;6;3;10/10/1972 11:13;1972-12-28 21:48:16.000;40230;65350.9970,,
3341;Hibop Heating and Air Conditio;2112 Ravine Drive;43;45;06/04/1975 23:47;1999-06-04 13:40:00.000;70712;21557.8033,,
3342;Crossroads Construction, Inc.;2936 Arlington Ave.;9;23;01/04/2006 17:35;1977-03-12 07:33:20.000;60228;80.0780,
3343;Bill's Dive Shop;1019 Deerfield Rd.;25;27;10/01/1989 18:27;1999-11-29 18:26:40.000;16976;73167.1656,,
3344;K L Consulting;1799 Rosemary Way;17;34;02/11/1983 13:22;1993-06-23 10:21:36.000;316.0;8261.6544,,
3345;Resnick DDS;854 Woodbine;25;9;25/04/1980 08:40;1986-05-25 00:06:40.000;31100;16868.4200,,
3346;Bee Line Publishing;220 Vine Ave.;18;9;05/07/1990 18:47;1977-08-21 17:01:36.000;13665;39376.9854,,
3347;Perimeter Security Consultants;1547 Vine;24;31;11/01/1977 10:42;1992-12-11 18:53:20.000;46857;12550.3357,,
3348;Myles Building Consultants;218 Oakridge Ave.;15;46;26/05/1992 07:00;1978-07-19 21:14:56.000;55735;73655.3575,,
3349;Keep Cool Air Conditioner Repa;1220 Heather Lane;26;6;13/12/1980 03:48;2000-10-14 20:20:00.000;39312;79484.8044,,
3350;Resnick DDS;844 Spruce St.;28;43;04/03/2001 06:53;1974-07-02 02:20:00.000;91700;23761.3324,,
3351;Tub's Furniture Store;425 Lake Ave.;10;9;27/10/2005 03:07;1978-09-18 10:46:40.000;74138;39264.8692,,
3352;Dean Grant Buick and Crysler;1233 Arbor Rd.;19;25;12/05/2007 11:55;1996-12-02 04:13:20.000;86561;64420.1650,,
3353;Darcy Frame and Matting Servic;1220 Heather Lane;28;17;25/06/2001 13:40;2000-01-11 16:54:56.000;84032;55155.3533,,
3354;Pac Builders;917 Fairview Ave.  Apt. 982;7;25;10/12/1996 23:20;2000-07-11 01:13:20.000;92376;33031.3530,,
